GeoID,Sex,Cancer,Years,PopTot,Cases,AAIR,LCI,UCI,W_PopTot,W_Cases,W_AAIR,W_LCI,W_UCI,B_PopTot,B_Cases,B_AAIR,B_LCI,B_UCI,H_PopTot,H_Cases,H_AAIR,H_LCI,H_UCI,API_PopTot,API_Cases,API_AAIR,API_LCI,API_UCI,AIAN_PopTot,AIAN_Cases,AIAN_AAIR,AIAN_LCI,AIAN_UCI,GeoName,GeoType
US,Male,Thyroid,10yrs,1599358539,121902,7.1,7.1,7.2,993055328,92793,8,7.9,8,203655080,6894,3.7,3.6,3.8,293757624,13324,5.8,5.7,5.9,95679895,6850,7.2,7,7.3,13210612,685,5.6,5.1,6,United States,Nationwide
US,Both,Liver,10yrs,3231959499,344730,8.6,8.5,8.6,2003782010,214741,7.2,7.2,7.3,423617318,46722,10.6,10.5,10.7,579072723,54198,13.8,13.7,13.9,198671190,23476,12.1,12,12.3,26816258,4010,14.7,14.3,15.2,United States,Nationwide
US,Female,Liver,10yrs,1632600960,100340,4.8,4.7,4.8,1010726682,61632,4,4,4,219962238,13026,5.5,5.4,5.6,285315099,16718,8.3,8.2,8.4,102991295,7216,7,6.8,7.1,13605646,1297,9.3,8.8,9.8,United States,Nationwide
US,Male,Liver,10yrs,1599358539,244390,12.9,12.9,13,993055328,153109,10.9,10.8,10.9,203655080,33696,17.1,16.9,17.3,293757624,37480,20.1,19.9,20.4,95679895,16260,18.5,18.2,18.8,13210612,2713,20.9,20.1,21.8,United States,Nationwide
US,Both,Myeloma,10yrs,3231959499,273532,7.1,7.1,7.1,2003782010,180210,6.3,6.2,6.3,423617318,56416,14.5,14.3,14.6,579072723,25722,6.9,6.8,7,198671190,7573,4,3.9,4.1,26816258,1684,6.8,6.5,7.2,United States,Nationwide
US,Female,Myeloma,10yrs,1632600960,121002,5.8,5.8,5.9,1010726682,75729,4.9,4.9,4.9,219962238,28465,12.8,12.6,12.9,285315099,11830,5.8,5.7,5.9,102991295,3355,3.2,3.1,3.3,13605646,790,6,5.6,6.4,United States,Nationwide
US,Male,Myeloma,10yrs,1599358539,152530,8.7,8.7,8.8,993055328,104481,7.9,7.9,8,203655080,27951,17,16.8,17.2,293757624,13892,8.2,8.1,8.4,95679895,4218,5,4.9,5.2,13210612,894,7.9,7.3,8.5,United States,Nationwide
US,Both,Brain,10yrs,3231959499,230276,6.5,6.4,6.5,2003782010,178421,7.3,7.3,7.4,423617318,17003,4.1,4.1,4.2,579072723,24632,5.2,5.1,5.3,198671190,7421,3.8,3.7,3.9,26816258,1287,5,4.7,5.3,United States,Nationwide
US,Female,Brain,10yrs,1632600960,101594,5.5,5.5,5.5,1010726682,77798,6.2,6.2,6.3,219962238,7904,3.6,3.5,3.6,285315099,11308,4.6,4.5,4.7,102991295,3356,3.2,3.1,3.4,13605646,555,4.1,3.8,4.5,United States,Nationwide
US,Male,Brain,10yrs,1599358539,128682,7.6,7.5,7.6,993055328,100623,8.6,8.5,8.6,203655080,9099,4.8,4.7,4.9,293757624,13324,5.9,5.7,6,95679895,4065,4.5,4.3,4.6,13210612,732,6,5.6,6.5,United States,Nationwide
US,Both,Stomach,10yrs,3231959499,245721,6.5,6.5,6.5,2003782010,149096,5.3,5.2,5.3,423617318,38421,10,9.9,10.1,579072723,36740,9.5,9.4,9.6,198671190,17936,9.6,9.4,9.7,26816258,1971,8.1,7.7,8.5,United States,Nationwide
US,Female,Stomach,10yrs,1632600960,95182,4.7,4.7,4.7,1010726682,52678,3.5,3.5,3.5,219962238,16756,7.6,7.5,7.7,285315099,16561,7.9,7.7,8,102991295,7676,7.3,7.2,7.5,13605646,837,6.4,5.9,6.8,United States,Nationwide
US,Male,Stomach,10yrs,1599358539,150539,8.7,8.6,8.7,993055328,96418,7.3,7.3,7.4,203655080,21665,13.4,13.2,13.6,293757624,20179,11.7,11.6,11.9,95679895,10260,12.5,12.2,12.7,13210612,1134,10.3,9.6,10.9,United States,Nationwide
US,Both,Esoph,10yrs,3231959499,179686,4.6,4.5,4.6,2003782010,148008,5.1,5,5.1,423617318,15339,3.7,3.7,3.8,579072723,10380,2.8,2.7,2.8,198671190,4085,2.1,2.1,2.2,26816258,1195,4.7,4.4,4.9,United States,Nationwide
US,Female,Esoph,10yrs,1632600960,37796,1.8,1.8,1.8,1010726682,29444,1.9,1.8,1.9,219962238,4787,2.1,2,2.1,285315099,2126,1.1,1,1.1,102991295,1025,1,0.9,1,13605646,267,1.9,1.7,2.2,United States,Nationwide
US,Male,Esoph,10yrs,1599358539,141890,7.9,7.8,7.9,993055328,118564,8.7,8.7,8.8,203655080,10552,6,5.9,6.1,293757624,8254,4.8,4.7,4.9,95679895,3060,3.6,3.4,3.7,13210612,928,7.9,7.4,8.5,United States,Nationwide
US,Female,Ovary,10yrs,1632600960,210237,10.7,10.7,10.7,1010726682,154326,11,11,11.1,219962238,20200,9,8.8,9.1,285315099,22938,10.1,10,10.2,102991295,10145,9.3,9.1,9.5,13605646,1474,10.9,10.4,11.5,United States,Nationwide
US,Female,Cervix,10yrs,1632600960,128423,7.6,7.6,7.7,1010726682,76508,7.1,7.1,7.2,219962238,19123,8.8,8.7,8.9,285315099,23630,9.7,9.6,9.8,102991295,6663,6.1,6,6.2,13605646,1271,10,9.4,10.6,United States,Nationwide
US,Both,Larynx,10yrs,3231959499,123616,3.1,3.1,3.1,2003782010,94405,3.2,3.2,3.3,423617318,17257,4.1,4,4.1,579072723,8527,2.2,2.2,2.3,198671190,1922,1,1,1,26816258,828,3.1,2.9,3.4,United States,Nationwide
US,Female,Larynx,10yrs,1632600960,25454,1.2,1.2,1.2,1010726682,19975,1.3,1.3,1.4,219962238,3632,1.5,1.5,1.6,285315099,1291,0.6,0.6,0.6,102991295,249,0.2,0.2,0.3,13605646,183,1.3,1.1,1.5,United States,Nationwide
US,Male,Larynx,10yrs,1599358539,98162,5.3,5.3,5.3,993055328,74430,5.4,5.4,5.4,203655080,13625,7.6,7.4,7.7,293757624,7236,4.2,4.1,4.3,95679895,1673,2,1.9,2.1,13210612,645,5.3,4.9,5.8,United States,Nationwide
US,Male,Testis,10yrs,1599358539,89140,5.7,5.7,5.7,993055328,64269,6.9,6.9,7,203655080,3066,1.6,1.5,1.6,293757624,17254,5.3,5.3,5.4,95679895,2220,2.1,2,2.2,13210612,839,6.4,5.9,6.8,United States,Nationwide
US,Both,HL,10yrs,3231959499,85989,2.6,2.6,2.6,2003782010,58612,2.8,2.8,2.8,423617318,11225,2.7,2.6,2.7,579072723,12144,2.3,2.3,2.4,198671190,2664,1.3,1.3,1.4,26816258,453,1.7,1.5,1.9,United States,Nationwide
US,Female,HL,10yrs,1632600960,38486,2.3,2.3,2.3,1010726682,26069,2.5,2.5,2.6,219962238,5197,2.3,2.3,2.4,285315099,5438,2,2,2.1,102991295,1203,1.1,1.1,1.2,13605646,203,1.5,1.3,1.7,United States,Nationwide
US,Male,HL,10yrs,1599358539,47503,2.9,2.9,2.9,993055328,32543,3.1,3.1,3.2,203655080,6028,3,2.9,3.1,293757624,6706,2.7,2.6,2.8,95679895,1461,1.5,1.4,1.6,13210612,250,1.9,1.7,2.2,United States,Nationwide
US,Both,Meso,10yrs,3231959499,31320,0.8,0.8,0.8,2003782010,26498,0.9,0.9,0.9,423617318,1540,0.4,0.4,0.4,579072723,2431,0.7,0.7,0.7,198671190,596,0.3,0.3,0.4,26816258,149,0.7,0.5,0.8,United States,Nationwide
US,Female,Meso,10yrs,1632600960,8134,0.4,0.4,0.4,1010726682,6610,0.4,0.4,0.4,219962238,482,0.2,0.2,0.2,285315099,764,0.4,0.3,0.4,102991295,201,0.2,0.2,0.2,13605646,48,0.4,0.3,0.5,United States,Nationwide
US,Male,Meso,10yrs,1599358539,23186,1.4,1.4,1.5,993055328,19888,1.6,1.6,1.6,203655080,1058,0.7,0.7,0.8,293757624,1667,1.1,1.1,1.2,95679895,395,0.5,0.5,0.6,13210612,101,1,0.8,1.3,United States,Nationwide
US,Both,KS,10yrs,3231959499,11188,0.3,0.3,0.3,2003782010,4561,0.2,0.2,0.2,423617318,3299,0.8,0.8,0.8,579072723,2569,0.6,0.5,0.6,198671190,305,0.2,0.1,0.2,26816258,71,0.3,0.2,0.4,United States,Nationwide
US,Female,KS,10yrs,1632600960,1128,0.1,0.1,0.1,1010726682,545,0,0,0,219962238,281,0.1,0.1,0.2,285315099,219,0.1,0.1,0.1,102991295,27,0,0,0,13605646,,,,,United States,Nationwide
US,Male,KS,10yrs,1599358539,10060,0.6,0.6,0.6,993055328,4016,0.4,0.4,0.4,203655080,3018,1.5,1.5,1.6,293757624,2350,1,1,1.1,95679895,278,0.3,0.3,0.3,13210612,64,0.5,0.4,0.7,United States,Nationwide
B0108zg,Both,AllSite,05yrs,531066,2965,457.8,440.8,475.2,467631,2801,465.2,447.5,483.5,26720,102,479.2,384.4,589.3,26979,31,188.9,108.3,300.5,6267,,,,,3469,,,,,Cass,Zone
B0108zg,Female,AllSite,05yrs,269688,1541,454.6,431.4,478.8,238043,1447,459.4,435,484.8,13296,61,532.8,402.5,691,13278,,,,,3310,,,,,1761,,,,,Cass,Zone
B0108zg,Male,AllSite,05yrs,261378,1424,469.5,444.4,495.8,229588,1354,480.4,454,508.1,13424,41,433.3,296.3,607.9,13701,16,215.6,98.6,393.7,2957,,,,,1708,,,,,Cass,Zone
B0108zg,Both,Lung,05yrs,531066,441,63.7,57.7,70.1,467631,426,65.5,59.3,72.2,26720,,,,,26979,,,,,6267,,,,,3469,,,,,Cass,Zone
B0108zg,Female,Lung,05yrs,269688,233,60.9,53.2,69.5,238043,223,62.3,54.3,71.4,13296,,,,,13278,,,,,3310,,,,,1761,,,,,Cass,Zone
B0108zg,Male,Lung,05yrs,261378,208,68.4,59,78.9,229588,203,70.8,61,81.8,13424,,,,,13701,,,,,2957,,,,,1708,,,,,Cass,Zone
B0108zg,Female,Breast,05yrs,269688,486,145.6,132.5,159.7,238043,458,148.2,134.3,163.2,13296,19,177,102.7,281.7,13278,,,,,3310,,,,,1761,,,,,Cass,Zone
B0108zg,Male,Prostate,05yrs,261378,255,77,67.5,87.5,229588,235,76,66.3,86.9,13424,,,,,13701,,,,,2957,,,,,1708,,,,,Cass,Zone
B0108zg,Both,CRC,05yrs,531066,268,43.7,38.4,49.5,467631,256,44.6,39.1,50.7,26720,,,,,26979,,,,,6267,,,,,3469,,,,,Cass,Zone
B0108zg,Female,CRC,05yrs,269688,120,37.5,30.9,45.2,238043,112,36.9,30.2,44.8,13296,,,,,13278,,,,,3310,,,,,1761,,,,,Cass,Zone
B0108zg,Male,CRC,05yrs,261378,148,50.6,42.4,60,229588,144,53.3,44.5,63.3,13424,,,,,13701,,,,,2957,,,,,1708,,,,,Cass,Zone
B0108zg,Both,Urinary,05yrs,531066,117,17.9,14.7,21.6,467631,111,18.2,14.9,22.1,26720,,,,,26979,,,,,6267,,,,,3469,,,,,Cass,Zone
B0108zg,Female,Urinary,05yrs,269688,31,8.8,5.9,12.7,238043,30,9.1,6,13.3,13296,,,,,13278,,,,,3310,,,,,1761,,,,,Cass,Zone
B0108zg,Male,Urinary,05yrs,261378,86,29,22.9,36.2,229588,81,29.5,23.2,37,13424,,,,,13701,,,,,2957,,,,,1708,,,,,Cass,Zone
B0108zg,Both,Mela,05yrs,531066,110,18.5,15.1,22.4,467631,107,19.6,15.9,23.9,26720,,,,,26979,,,,,6267,,,,,3469,,,,,Cass,Zone
B0108zg,Female,Mela,05yrs,269688,46,15,10.8,20.3,238043,45,16.1,11.6,21.9,13296,,,,,13278,,,,,3310,,,,,1761,,,,,Cass,Zone
B0108zg,Male,Mela,05yrs,261378,64,23.4,17.7,30.2,229588,62,24.6,18.6,31.9,13424,,,,,13701,,,,,2957,,,,,1708,,,,,Cass,Zone
B0108zg,Both,Kidney,05yrs,531066,146,22.7,19,26.8,467631,137,23,19.2,27.4,26720,,,,,26979,,,,,6267,,,,,3469,,,,,Cass,Zone
B0108zg,Female,Kidney,05yrs,269688,55,16,11.9,21,238043,52,16.2,12,21.6,13296,,,,,13278,,,,,3310,,,,,1761,,,,,Cass,Zone
B0108zg,Male,Kidney,05yrs,261378,91,29.9,23.9,37.1,229588,85,30.4,24,38,13424,,,,,13701,,,,,2957,,,,,1708,,,,,Cass,Zone
B0108zg,Both,NHL,05yrs,531066,136,21.3,17.7,25.4,467631,129,21.6,17.9,25.9,26720,,,,,26979,,,,,6267,,,,,3469,,,,,Cass,Zone
B0108zg,Female,NHL,05yrs,269688,59,17.6,13.2,22.9,238043,57,18.4,13.8,24.2,13296,,,,,13278,,,,,3310,,,,,1761,,,,,Cass,Zone
B0108zg,Male,NHL,05yrs,261378,77,26,20.2,32.9,229588,72,25.9,20,33.1,13424,,,,,13701,,,,,2957,,,,,1708,,,,,Cass,Zone
B0108zg,Both,Leuks,05yrs,531066,121,18.6,15.3,22.4,467631,109,18.1,14.8,22.1,26720,,,,,26979,,,,,6267,,,,,3469,,,,,Cass,Zone
B0108zg,Female,Leuks,05yrs,269688,52,15.2,11.2,20.1,238043,46,14.4,10.4,19.5,13296,,,,,13278,,,,,3310,,,,,1761,,,,,Cass,Zone
B0108zg,Male,Leuks,05yrs,261378,69,22.9,17.6,29.4,229588,63,22.7,17.2,29.4,13424,,,,,13701,,,,,2957,,,,,1708,,,,,Cass,Zone
B0108zg,Female,Uterine,05yrs,269688,102,28.3,22.9,34.7,238043,97,28.9,23.3,35.7,13296,,,,,13278,,,,,3310,,,,,1761,,,,,Cass,Zone
B0108zg,Both,Pancreas,05yrs,531066,85,12.4,9.8,15.4,467631,81,12.6,9.9,15.8,26720,,,,,26979,,,,,6267,,,,,3469,,,,,Cass,Zone
B0108zg,Female,Pancreas,05yrs,269688,37,10.1,7.1,14.2,238043,34,9.8,6.7,14,13296,,,,,13278,,,,,3310,,,,,1761,,,,,Cass,Zone
B0108zg,Male,Pancreas,05yrs,261378,48,14.9,10.8,20,229588,47,15.7,11.4,21.3,13424,,,,,13701,,,,,2957,,,,,1708,,,,,Cass,Zone
B0108zg,Both,Oral,05yrs,531066,97,14.7,11.8,18.1,467631,94,15.4,12.4,19.1,26720,,,,,26979,,,,,6267,,,,,3469,,,,,Cass,Zone
B0108zg,Female,Oral,05yrs,269688,18,5.4,3.1,8.8,238043,16,5.1,2.8,8.6,13296,,,,,13278,,,,,3310,,,,,1761,,,,,Cass,Zone
B0108zg,Male,Oral,05yrs,261378,79,24.9,19.5,31.4,229588,78,26.9,21,34,13424,,,,,13701,,,,,2957,,,,,1708,,,,,Cass,Zone
B0108zg,Both,Thyroid,05yrs,531066,66,11.5,8.8,14.8,467631,58,11,8.2,14.4,26720,,,,,26979,,,,,6267,,,,,3469,,,,,Cass,Zone
B0108zg,Female,Thyroid,05yrs,269688,52,18.2,13.4,24.2,238043,46,17.5,12.6,23.7,13296,,,,,13278,,,,,3310,,,,,1761,,,,,Cass,Zone
B0108zg,Male,Thyroid,05yrs,261378,,,,,229588,,,,,13424,,,,,13701,,,,,2957,,,,,1708,,,,,Cass,Zone
B0108zg,Both,Liver,05yrs,531066,45,6.6,4.8,9,467631,40,6,4.2,8.3,26720,,,,,26979,,,,,6267,,,,,3469,,,,,Cass,Zone
B0108zg,Female,Liver,05yrs,269688,,,,,238043,,,,,13296,,,,,13278,,,,,3310,,,,,1761,,,,,Cass,Zone
B0108zg,Male,Liver,05yrs,261378,32,10.5,7,15.1,229588,30,10.2,6.7,14.9,13424,,,,,13701,,,,,2957,,,,,1708,,,,,Cass,Zone
B0108zg,Both,Myeloma,05yrs,531066,44,6.4,4.6,8.8,467631,42,6.4,4.6,8.8,26720,,,,,26979,,,,,6267,,,,,3469,,,,,Cass,Zone
B0108zg,Female,Myeloma,05yrs,269688,19,5,3,8,238043,18,4.9,2.9,8.1,13296,,,,,13278,,,,,3310,,,,,1761,,,,,Cass,Zone
B0108zg,Male,Myeloma,05yrs,261378,25,8.1,5.1,12.3,229588,24,8.1,5.1,12.3,13424,,,,,13701,,,,,2957,,,,,1708,,,,,Cass,Zone
B0108zg,Both,Brain,05yrs,531066,51,8.6,6.3,11.4,467631,48,9,6.6,12.1,26720,,,,,26979,,,,,6267,,,,,3469,,,,,Cass,Zone
B0108zg,Female,Brain,05yrs,269688,23,7.4,4.6,11.3,238043,22,8,4.9,12.4,13296,,,,,13278,,,,,3310,,,,,1761,,,,,Cass,Zone
B0108zg,Male,Brain,05yrs,261378,28,9.7,6.3,14.3,229588,26,10.1,6.5,15.1,13424,,,,,13701,,,,,2957,,,,,1708,,,,,Cass,Zone
B0108zg,Both,Stomach,05yrs,531066,32,4.7,3.2,6.7,467631,30,4.7,3.1,6.8,26720,,,,,26979,,,,,6267,,,,,3469,,,,,Cass,Zone
B0108zg,Female,Stomach,05yrs,269688,,,,,238043,,,,,13296,,,,,13278,,,,,3310,,,,,1761,,,,,Cass,Zone
B0108zg,Male,Stomach,05yrs,261378,21,7,4.2,10.9,229588,19,6.8,4,10.9,13424,,,,,13701,,,,,2957,,,,,1708,,,,,Cass,Zone
B0108zg,Both,Esoph,05yrs,531066,32,4.8,3.3,7,467631,29,4.5,3,6.7,26720,,,,,26979,,,,,6267,,,,,3469,,,,,Cass,Zone
B0108zg,Female,Esoph,05yrs,269688,,,,,238043,,,,,13296,,,,,13278,,,,,3310,,,,,1761,,,,,Cass,Zone
B0108zg,Male,Esoph,05yrs,261378,25,8.6,5.4,13,229588,23,8.2,5,12.6,13424,,,,,13701,,,,,2957,,,,,1708,,,,,Cass,Zone
B0108zg,Female,Ovary,05yrs,269688,39,11.2,7.9,15.6,238043,36,11.3,7.8,15.9,13296,,,,,13278,,,,,3310,,,,,1761,,,,,Cass,Zone
B0108zg,Female,Cervix,05yrs,269688,27,10.6,6.9,15.5,238043,24,10.7,6.8,16,13296,,,,,13278,,,,,3310,,,,,1761,,,,,Cass,Zone
B0108zg,Both,Larynx,05yrs,531066,27,3.7,2.4,5.6,467631,27,4,2.6,6.1,26720,,,,,26979,,,,,6267,,,,,3469,,,,,Cass,Zone
B0108zg,Female,Larynx,05yrs,269688,,,,,238043,,,,,13296,,,,,13278,,,,,3310,,,,,1761,,,,,Cass,Zone
B0108zg,Male,Larynx,05yrs,261378,22,6.4,4,10,229588,22,7,4.3,10.9,13424,,,,,13701,,,,,2957,,,,,1708,,,,,Cass,Zone
B0108zg,Male,Testis,05yrs,261378,,,,,229588,,,,,13424,,,,,13701,,,,,2957,,,,,1708,,,,,Cass,Zone
B0108zg,Both,HL,05yrs,531066,20,3.9,2.4,6.1,467631,19,4.3,2.5,6.7,26720,,,,,26979,,,,,6267,,,,,3469,,,,,Cass,Zone
B0108zg,Female,HL,05yrs,269688,,,,,238043,,,,,13296,,,,,13278,,,,,3310,,,,,1761,,,,,Cass,Zone
B0108zg,Male,HL,05yrs,261378,,,,,229588,,,,,13424,,,,,13701,,,,,2957,,,,,1708,,,,,Cass,Zone
B0108zg,Both,Meso,05yrs,531066,,,,,467631,,,,,26720,,,,,26979,,,,,6267,,,,,3469,,,,,Cass,Zone
B0108zg,Female,Meso,05yrs,269688,,,,,238043,,,,,13296,,,,,13278,,,,,3310,,,,,1761,,,,,Cass,Zone
B0108zg,Male,Meso,05yrs,261378,,,,,229588,,,,,13424,,,,,13701,,,,,2957,,,,,1708,,,,,Cass,Zone
B0108zg,Both,KS,05yrs,531066,,,,,467631,,,,,26720,,,,,26979,,,,,6267,,,,,3469,,,,,Cass,Zone
B0108zg,Female,KS,05yrs,269688,,,,,238043,,,,,13296,,,,,13278,,,,,3310,,,,,1761,,,,,Cass,Zone
B0108zg,Male,KS,05yrs,261378,,,,,229588,,,,,13424,,,,,13701,,,,,2957,,,,,1708,,,,,Cass,Zone
B0108zg,Both,AllSite,10yrs,1036461,5630,459.4,447.1,472,921412,5340,466,453.2,479.1,47894,162,438.1,368.4,516.7,48898,54,231.3,154.4,328.1,11498,27,268.9,170.8,401.3,6759,,,,,Cass,Zone
B0108zg,Female,AllSite,10yrs,526836,2912,451.9,435.1,469.1,469457,2747,456,438.5,474,23814,95,494.3,394.6,610.6,23948,28,234.4,132.8,375,6158,19,312.5,186.5,494.9,3459,,,,,Cass,Zone
B0108zg,Male,AllSite,10yrs,509625,2718,475.5,457,494.5,451955,2593,485.2,466,505.1,24080,67,377.2,284.9,488.9,24950,26,249.3,131.7,413.2,5340,,,,,3300,,,,,Cass,Zone
B0108zg,Both,Lung,10yrs,1036461,913,71.1,66.5,76,921412,884,72.9,68.1,78,47894,18,49.1,28.3,79.1,48898,,,,,11498,,,,,6759,,,,,Cass,Zone
B0108zg,Female,Lung,10yrs,526836,455,64.7,58.8,71.1,469457,439,66.2,60,72.8,23814,,,,,23948,,,,,6158,,,,,3459,,,,,Cass,Zone
B0108zg,Male,Lung,10yrs,509625,458,80.2,72.7,88.2,451955,445,82.5,74.7,90.9,24080,,,,,24950,,,,,5340,,,,,3300,,,,,Cass,Zone
B0108zg,Female,Breast,10yrs,526836,903,141.3,131.9,151.1,469457,854,143.4,133.6,153.8,23814,29,148.8,96.5,218.3,23948,,,,,6158,,,,,3459,,,,,Cass,Zone
B0108zg,Male,Prostate,10yrs,509625,437,70.6,63.9,77.8,451955,405,69.9,63,77.3,24080,24,113.6,69.6,175.8,24950,,,,,5340,,,,,3300,,,,,Cass,Zone
B0108zg,Both,CRC,10yrs,1036461,509,43.1,39.3,47.1,921412,481,43.3,39.4,47.5,47894,17,48.3,26,80.7,48898,,,,,11498,,,,,6759,,,,,Cass,Zone
B0108zg,Female,CRC,10yrs,526836,227,37,32.2,42.3,469457,212,36.5,31.7,42,23814,,,,,23948,,,,,6158,,,,,3459,,,,,Cass,Zone
B0108zg,Male,CRC,10yrs,509625,282,50.1,44.2,56.7,451955,269,51.2,45,58,24080,,,,,24950,,,,,5340,,,,,3300,,,,,Cass,Zone
B0108zg,Both,Urinary,10yrs,1036461,226,18.5,16.1,21.2,921412,220,19.1,16.6,21.9,47894,,,,,48898,,,,,11498,,,,,6759,,,,,Cass,Zone
B0108zg,Female,Urinary,10yrs,526836,51,7.7,5.7,10.2,469457,50,8,5.9,10.7,23814,,,,,23948,,,,,6158,,,,,3459,,,,,Cass,Zone
B0108zg,Male,Urinary,10yrs,509625,175,32.1,27.3,37.4,451955,170,33.1,28.1,38.8,24080,,,,,24950,,,,,5340,,,,,3300,,,,,Cass,Zone
B0108zg,Both,Mela,10yrs,1036461,230,20,17.4,22.9,921412,225,21.2,18.4,24.3,47894,,,,,48898,,,,,11498,,,,,6759,,,,,Cass,Zone
B0108zg,Female,Mela,10yrs,526836,88,14.6,11.6,18.1,469457,87,15.7,12.4,19.5,23814,,,,,23948,,,,,6158,,,,,3459,,,,,Cass,Zone
B0108zg,Male,Mela,10yrs,509625,142,26.9,22.4,31.9,451955,138,28.2,23.5,33.5,24080,,,,,24950,,,,,5340,,,,,3300,,,,,Cass,Zone
B0108zg,Both,Kidney,10yrs,1036461,256,20.8,18.2,23.6,921412,243,21.3,18.6,24.3,47894,,,,,48898,,,,,11498,,,,,6759,,,,,Cass,Zone
B0108zg,Female,Kidney,10yrs,526836,83,12.7,10.1,15.9,469457,78,12.9,10.1,16.3,23814,,,,,23948,,,,,6158,,,,,3459,,,,,Cass,Zone
B0108zg,Male,Kidney,10yrs,509625,173,29.8,25.4,34.8,451955,165,30.8,26.1,36.1,24080,,,,,24950,,,,,5340,,,,,3300,,,,,Cass,Zone
B0108zg,Both,NHL,10yrs,1036461,267,21.9,19.3,24.8,921412,250,21.8,19.1,24.8,47894,,,,,48898,,,,,11498,,,,,6759,,,,,Cass,Zone
B0108zg,Female,NHL,10yrs,526836,124,19.1,15.8,23,469457,115,19,15.6,23,23814,,,,,23948,,,,,6158,,,,,3459,,,,,Cass,Zone
B0108zg,Male,NHL,10yrs,509625,143,25.6,21.4,30.3,451955,135,25.5,21.2,30.4,24080,,,,,24950,,,,,5340,,,,,3300,,,,,Cass,Zone
B0108zg,Both,Leuks,10yrs,1036461,200,16.7,14.4,19.3,921412,181,16.1,13.8,18.8,47894,,,,,48898,,,,,11498,,,,,6759,,,,,Cass,Zone
B0108zg,Female,Leuks,10yrs,526836,87,13.7,10.9,17.1,469457,76,12.8,10,16.2,23814,,,,,23948,,,,,6158,,,,,3459,,,,,Cass,Zone
B0108zg,Male,Leuks,10yrs,509625,113,20.3,16.6,24.6,451955,105,20.1,16.3,24.5,24080,,,,,24950,,,,,5340,,,,,3300,,,,,Cass,Zone
B0108zg,Female,Uterine,10yrs,526836,187,27.7,23.8,32.2,469457,173,27,23,31.6,23814,,,,,23948,,,,,6158,,,,,3459,,,,,Cass,Zone
B0108zg,Both,Pancreas,10yrs,1036461,168,13.3,11.4,15.6,921412,161,13.6,11.5,16,47894,,,,,48898,,,,,11498,,,,,6759,,,,,Cass,Zone
B0108zg,Female,Pancreas,10yrs,526836,79,11.5,9.1,14.5,469457,74,11.4,8.9,14.4,23814,,,,,23948,,,,,6158,,,,,3459,,,,,Cass,Zone
B0108zg,Male,Pancreas,10yrs,509625,89,15.5,12.3,19.3,451955,87,16.2,12.9,20.2,24080,,,,,24950,,,,,5340,,,,,3300,,,,,Cass,Zone
B0108zg,Both,Oral,10yrs,1036461,155,12.2,10.3,14.4,921412,150,12.7,10.7,15,47894,,,,,48898,,,,,11498,,,,,6759,,,,,Cass,Zone
B0108zg,Female,Oral,10yrs,526836,31,4.8,3.2,6.9,469457,28,4.6,3,6.8,23814,,,,,23948,,,,,6158,,,,,3459,,,,,Cass,Zone
B0108zg,Male,Oral,10yrs,509625,124,20.4,16.8,24.5,451955,122,21.7,17.9,26.1,24080,,,,,24950,,,,,5340,,,,,3300,,,,,Cass,Zone
B0108zg,Both,Thyroid,10yrs,1036461,153,13.8,11.6,16.3,921412,142,14,11.7,16.6,47894,,,,,48898,,,,,11498,,,,,6759,,,,,Cass,Zone
B0108zg,Female,Thyroid,10yrs,526836,113,20.3,16.6,24.6,469457,104,20.4,16.5,25,23814,,,,,23948,,,,,6158,,,,,3459,,,,,Cass,Zone
B0108zg,Male,Thyroid,10yrs,509625,40,7,5,9.7,451955,38,7.2,5,10.1,24080,,,,,24950,,,,,5340,,,,,3300,,,,,Cass,Zone
B0108zg,Both,Liver,10yrs,1036461,100,7.8,6.3,9.6,921412,94,7.7,6.2,9.5,47894,,,,,48898,,,,,11498,,,,,6759,,,,,Cass,Zone
B0108zg,Female,Liver,10yrs,526836,30,4.4,2.9,6.3,469457,27,4,2.6,6,23814,,,,,23948,,,,,6158,,,,,3459,,,,,Cass,Zone
B0108zg,Male,Liver,10yrs,509625,70,12,9.2,15.3,451955,67,12,9.2,15.5,24080,,,,,24950,,,,,5340,,,,,3300,,,,,Cass,Zone
B0108zg,Both,Myeloma,10yrs,1036461,90,7.1,5.7,8.8,921412,84,7,5.5,8.7,47894,,,,,48898,,,,,11498,,,,,6759,,,,,Cass,Zone
B0108zg,Female,Myeloma,10yrs,526836,33,4.7,3.2,6.8,469457,31,4.7,3.2,6.8,23814,,,,,23948,,,,,6158,,,,,3459,,,,,Cass,Zone
B0108zg,Male,Myeloma,10yrs,509625,57,10,7.5,13.1,451955,53,9.7,7.2,12.8,24080,,,,,24950,,,,,5340,,,,,3300,,,,,Cass,Zone
B0108zg,Both,Brain,10yrs,1036461,85,7.4,5.8,9.2,921412,80,7.6,6,9.5,47894,,,,,48898,,,,,11498,,,,,6759,,,,,Cass,Zone
B0108zg,Female,Brain,10yrs,526836,36,5.8,4,8.2,469457,35,6.3,4.3,8.9,23814,,,,,23948,,,,,6158,,,,,3459,,,,,Cass,Zone
B0108zg,Male,Brain,10yrs,509625,49,9.1,6.6,12.1,451955,45,9.1,6.5,12.3,24080,,,,,24950,,,,,5340,,,,,3300,,,,,Cass,Zone
